group,year,bachelors_puma,bachelors_puma_se,black_puma,black_puma_se,hispanic_puma,hispanic_puma_se,inctot_puma,inctot_puma_se,owned_puma,owned_puma_se,age_puma,age_puma_se,immigrant_puma,immigrant_puma_se,poverty_100_puma,poverty_100_puma_se,poverty_200_puma,poverty_200_puma_se,hwsei_puma,hwsei_puma_se,unemployed_puma,unemployed_puma_se,valueh_puma,valueh_puma_se,rent_puma,rent_puma_se,costelec_puma,costelec_puma_se,density,density_se,state_policy,state_policy_se,lgbt_nonprofits,lgbt_nonprofits_se,immigrant_nonprofits,immigrant_nonprofits_se
"Different-sex, immigrant",2018,24.546190137482796,0.0364082610135519,12.760970153138341,0.04108518093073885,25.000620684873855,0.0710927171415686,28.950941822545452,0.034605173813006936,60.91541953744934,0.046475759787713206,38.31350557754397,0.009411995182134356,20.86916406413389,0.045364964572989504,11.431863438524623,0.018303385886780505,27.81458573971745,0.03494547571581322,37.376249681662344,0.013071773308010157,1.7844395785681821,0.002047226390657835,4169.373060851006,4.658157610761641,450.16398569775896,0.8886865339665876,2220.8514623214714,1.2740355014573184,7930.2504041046495,55.39476227400334,4.081277350710492,0.008141950867166957,0.4157390071514752,0.007040089752715092,1.6721946328832147,0.007262173728580724
"Different-sex, immigrant",2019,25.052568277439946,0.03799147837128156,12.753446111187813,0.04244158156731246,24.901549630372944,0.0743171326868208,30.129953046930684,0.0373851396599,61.33985826608324,0.04921856723290751,38.56255664512619,0.009859418206707368,20.73242743984289,0.048055719223208435,10.481742781054507,0.017403275144932614,25.916352496864185,0.03528465245457584,37.74104936209414,0.013855765629291788,1.6659815514979441,0.00200121179273113,4135.731593910625,4.92080321037294,462.3587363643359,0.9328035011773816,2209.8524868144855,1.2484922902039328,7799.282893468651,55.97739206479442,4.219192468096757,0.008778804428195097,0.4870572109818817,0.007095378953692038,0.4813809094920558,0.0029149407961799765
"Different-sex, immigrant",2021,26.379568827910564,0.03725640569996221,12.233114990419837,0.03932328464041885,25.226892794362048,0.07096393714007528,29.81672502552603,0.034826408515395146,63.3016062984954,0.047641296891777284,38.80228976546863,0.009297576287230769,20.548849883892974,0.04546657497816557,10.928425178287716,0.016174031348156457,25.813689644678394,0.03236752764743565,38.24396835699045,0.013268347130516134,2.6805525293410923,0.0036804711576853976,3987.027429443884,4.774764546062012,479.8110382951123,1.027331711329547,2331.337200193321,1.167171692063086,7471.930337308357,53.96209496165536,4.697954032645885,0.006752943882007475,0.2798668859801824,0.0038975932771826366,1.1781985569664555,0.0053141176557342075
"Different-sex, immigrant",2022,27.07562254526408,0.038311860179797354,12.316053013716777,0.043325485056555646,26.049176768255215,0.07291192629310596,29.869368882213497,0.03665057084568022,62.84801439637946,0.05299668230927442,39.06465218642681,0.009550449379460788,21.4487345236941,0.048269623271530525,10.631399057249912,0.01797256272360518,25.341686122148353,0.034440694363383345,38.45682119950346,0.013618054360435753,1.6425493888771248,0.0023775862922235614,4070.3367299815436,5.2179779502702806,524.6655382790154,1.1515498726899716,2562.9594171326316,1.4116014279108153,8136.323169473342,60.61940456984653,4.659651277290799,0.006585535364229799,0.12605356151203306,0.0022058045447774072,0.10957729104879943,0.001200856735451127
"Same-sex, immigrant",2008,22.183617372979185,0.5596930985743795,13.093966529305195,0.5753254279535106,20.44724206173505,0.8011912472366186,30.11448869934784,0.7193106340998943,60.87528068968524,0.6825727286063981,36.844284756172044,0.12917678188440165,19.095989313941384,0.5651555178595999,12.365765884204947,0.2851065731331076,28.868879302576318,0.5289985776004762,37.00705250633435,0.20979698547206335,2.2567623151645058,0.03179667810234348,4165.558503888181,68.96332985426184,352.1842705294918,10.635071892923252,2093.433543008789,20.511025690816187,15276.180435776321,1779.2999900919135,2.296120150187735,0.09027205867525386,0.7439467407937298,0.18395799162782267,0.17499085488483743,0.028328473228165754
"Same-sex, immigrant",2009,21.34318510851536,0.4317756046949725,13.383925366845363,0.4729335567884966,21.972117413243552,0.8941098724875037,27.8244288321609,0.3996077335989681,60.950845869971175,0.5874769909452805,36.990676544755814,0.12466864488408272,18.978211135698437,0.6158871675301133,12.980187901531462,0.2321182011494613,30.74993526056407,0.4394287120826045,36.68793644734727,0.16273852359141697,3.8330969539952453,0.03804998821781055,4113.9787149539725,58.45965086927885,346.7741839465082,8.499197665834641,2067.577342236173,20.651243893789257,11490.423904841195,821.8107648191369,2.079929653291221,0.09530847188772308,0.7801380204533096,0.18580051656984545,0.6151471648910976,0.07539215223307465
"Same-sex, immigrant",2010,21.342265664564376,0.41174686677192224,13.637571542368045,0.5465414075916962,24.83065297408392,0.948847024703702,26.02460552058668,0.3901557246403776,57.130330862593375,0.7107823076482872,37.038565919404796,0.11905766532012373,21.582573866996643,0.7171551069193641,15.05279789383828,0.29925022857734995,34.04681667529483,0.49247102179672625,36.429847955739746,0.15508392302479537,4.358387315625182,0.04596122802222494,4475.973561726809,70.78725076425405,393.4660268231331,10.354336792361828,2139.7652783203157,19.35098403757974,15474.179451462902,1241.7986891279113,2.2200074208443272,0.08614474670697908,1.10787804136343,0.25745461786444357,0.7966886928488449,0.09545335349970713
"Same-sex, immigrant",2011,21.57284294075812,0.4877263741016061,13.970545117956608,0.5857980156732423,21.713724039050348,0.8181460724390988,25.81722697511674,0.436339210602267,59.0397647835149,0.6691662820069635,37.42713449134329,0.10099269606797485,19.231395654049955,0.6165166886061666,14.628947636716548,0.27515102651514395,33.08083023772574,0.495811002408739,36.47864362443883,0.17643151851276187,3.8615519217386685,0.04498420316508004,4284.631768776155,66.895742822738,378.1665824252994,10.75312077668498,2173.4023993011406,21.70550166209149,11297.081068322123,871.4434968897193,2.4537704341712074,0.11122665113273024,0.8135245337406268,0.36303043052061207,0.8261789255186804,0.1627666717891991
"Same-sex, immigrant",2012,23.887244709845973,0.6308304695408664,13.727865689947848,0.6103859784001063,21.993399101038964,0.8461320791264149,27.070030262563954,0.5108089538319467,56.82621044005372,0.7125129552635293,37.66673761150014,0.14695622693391175,20.1552023902109,0.60133182384648165,14.478316112849313,0.26046609649265284,32.77099267383807,0.4990858029603944,37.16703579015675,0.20704268937059825,3.698096911071029,0.0545963444474371,4511.512974551835,72.35008881250563,430.639276306198,12.910190798873206,2093.7381003333626,17.33888035008456,12920.619882414912,1013.3279694531318,2.558170813718897,0.11783766135722844,1.015358874496469,0.1390975129432635,1.5863025224576925,0.12135684596254197
"Same-sex, immigrant",2013,22.793786181262952,0.5305528335921362,12.976727301811419,0.4387027374600748,22.326865725504863,0.7474173833033763,27.086071765722252,0.4980383993196327,57.183586042758606,0.6766077115932497,37.90681527839806,0.10965903960772733,18.962836419034314,0.5239292836016965,14.543702676479281,0.23434270351194583,32.75443847283199,0.4273670607208896,36.81011427777691,0.17943117844982162,3.1783552749039568,0.035124946658934446,4474.705984464601,68.78219113903789,427.53658297932145,13.315562204547868,2130.754295793233,15.449587757809034,11295.96417222301,923.0617206078105,3.5108761242493034,0.1156049887038706,1.0283704216978113,0.1596819245122616,2.1258767740002513,0.21069516106283218
