year,statefp,puma5ce,lgbt_nonprofits,state
2011,36,00906,2.103079710144927,New York
2011,36,01205,2.3183716384413104,New York
2011,36,01206,4.681628361558686,New York
2011,36,02001,5.999999999999997,New York
2011,36,02002,0.9999999999999996,New York
2011,36,02701,0.00236873272799052,New York
2011,36,02702,1.9976312672720096,New York
2011,36,02801,0.07783543365455889,New York
2011,36,02802,2.9221645663454385,New York
2011,36,03103,0.634285714285714,New York
2011,36,03105,4.365714285714285,New York
2011,36,03207,0.13470319634703193,New York
2011,36,03209,0.8652968036529685,New York
2011,36,03304,1,New York
2011,36,03307,0.1912408759124088,New York
2011,36,03308,0.8087591240875921,New York
2011,36,03310,1.8751550227366667,New York
2011,36,03311,5.124844977263332,New York
2011,36,03710,1,New York
2011,36,03802,1.0962884306091145,New York
2011,36,03806,5.413290113452186,New York
2011,36,03807,34.6118698153221,New York
2011,36,03808,5.180719426976628,New York
2011,36,03809,2.0101590296402456,New York
2011,36,03810,22.687673183999706,New York
2011,36,03902,0.003424657534246576,New York
2011,36,03903,1.9965753424657535,New York
2011,36,04001,3.9659815733522317,New York
2011,36,04002,0.03401842664776756,New York
2011,36,04004,9.606371650519332,New York
2011,36,04005,4.769029081526609,New York
2011,36,04006,0.2087719298245614,New York
2011,36,04012,0.41582733812949657,New York
2011,36,04018,2.0000000000000004,New York
2011,36,04102,1.612366230677764,New York
2011,36,04107,0.28775267538644483,New York
2011,36,04109,0.0998810939357907,New York
2011,37,01100,0.02674023769100169,North Carolina
2011,37,01201,4.185059422750426,North Carolina
2011,37,01205,0.7882003395585742,North Carolina
2011,37,01701,2.248419988159234,North Carolina
2011,37,01702,0.7320167725323034,North Carolina
2011,37,01703,0.0195632393084622,North Carolina
2011,37,01802,1,North Carolina
2011,37,02000,2,North Carolina
2011,37,02201,3.7729729729729744,North Carolina
2011,37,02202,0.203603603603604,North Carolina
2011,37,02500,0.0234234234234234,North Carolina
2011,37,03101,2.8399846508058326,North Carolina
2011,37,03103,1.1600153491941672,North Carolina
2011,37,03105,2,North Carolina
2011,39,00902,2.97354211663067,Ohio
2011,39,00904,0.0101781170483461,Ohio
2011,39,00905,0.8092222302333634,Ohio
2011,39,00906,3.2067209490798807,Ohio
2011,39,00908,3.36587007741501e-4,Ohio
2011,39,04102,0.1573226544622425,Ohio
2011,39,04104,1.1183966220673145,Ohio
2011,39,04105,6.807458117122418,Ohio
2011,39,04106,0.3553299492385788,Ohio
2011,39,04107,2.300180796728755,Ohio
2011,39,04108,0.0396246089676746,Ohio
2011,39,04110,0.2216872514130207,Ohio
2011,39,04603,1,Ohio
2011,39,05504,3,Ohio
2011,40,01002,1,Oklahoma
2011,40,01006,2,Oklahoma
2011,40,01201,3.0000000000000004,Oklahoma
2011,41,00703,1.0000000000000002,Oregon
2011,41,00705,0,Oregon
2011,41,01301,3.8085255066387136,Oregon
2011,41,01302,1.1639954013660647,Oregon
2011,41,01303,0.123076923076923,Oregon
2011,41,01305,0.9044021689182983,Oregon
2011,41,01314,7.999999999999999,Oregon
2011,42,00500,1.9999999999999993,Pennsylvania
2011,42,00600,0.9999999999999997,Pennsylvania
2011,42,01701,5.998603351955307,Pennsylvania
2011,42,01805,0.00139664804469274,Pennsylvania
2011,42,02401,1.9999999999999993,Pennsylvania
2011,42,03208,1.3840608730476576,Pennsylvania
2011,42,03209,16,Pennsylvania
2011,42,03210,2.6159391269523407,Pennsylvania
2011,44,00103,5.980975029726517,Rhode Island
2011,44,00104,0.01902497027348396,Rhode Island
2011,45,00604,2.9981132075471693,South Carolina
2011,45,00605,0.00188679245283019,South Carolina
2011,45,01500,2.0000000000000018,South Carolina
2011,47,02503,2.940622737146995,Tennessee
2011,47,02504,0.167270094134685,Tennessee
2011,47,02505,0.8921071687183203,Tennessee
2011,47,03201,0.9999999999999998,Tennessee
2011,47,03205,0.9999999999999993,Tennessee
2011,48,02312,9.69024856596558,Texas
2011,48,02313,0.8501891124359391,Texas
2011,48,02314,1.4595623215984777,Texas
2011,48,02600,0.055437100213219584,Texas
2011,48,02700,2.9445628997867805,Texas
2011,48,03304,0.5594713656387669,Texas
2011,48,03305,1.4405286343612351,Texas
2011,48,04603,0.4690956408588156,Texas
2011,48,04604,12.53090435914119,Texas
2011,48,04609,0.9710743801652898,Texas
2011,48,04611,0.02892561983471072,Texas
2011,48,05301,0.120603015075377,Texas
2011,48,05303,4.0496097508820705,Texas
2011,48,05304,2.0000000000000013,Texas
2011,48,05305,0.12367830823454032,Texas
2011,48,05306,3.829787234042553,Texas
2011,48,05307,0.134251842358219,Texas
2011,48,05308,1.7420698494072422,Texas
2011,49,35002,5.9804973183812775,Utah
2011,49,35004,0.01950268161872256,Utah
2011,50,00100,3.0000000000000004,Vermont
2011,51,01301,1.6451612903225805,Virginia
2011,51,01302,0.35483870967742,Virginia
2011,51,51154,1.9958419958419968,Virginia
2011,51,51155,0.00415800415800416,Virginia
2011,51,51215,1,Virginia
2011,51,51224,0.26605504587156,Virginia
2011,51,51225,0.379095674967234,Virginia
2011,51,51235,6.354849279161203,Virginia
2011,53,10501,0.00104384133611691,Washington
2011,53,10502,2.9812108559498975,Washington
2011,53,10503,0.017745302713987478,Washington
2011,53,11401,2,Washington
2011,53,11501,1.9096045197740108,Washington
2011,53,11505,0.0903954802259888,Washington
2011,53,11601,1.999257609502597,Washington
2011,53,11602,7.42390497401634e-4,Washington
2011,53,11603,13.561668026511375,Washington
2011,53,11604,16.121080511500306,Washington
2011,53,11605,0.3172514619883034,Washington
2011,53,11611,0,Washington
2011,53,11801,1,Washington
2011,54,01200,1,West Virginia
2011,55,00101,7,Wisconsin
2011,55,00900,1.0000000000000004,Wisconsin
2011,55,10000,0.01790510295434198,Wisconsin
2011,55,30000,1.9820948970456589,Wisconsin
2011,55,40101,4.106807511737088,Wisconsin
2011,55,41002,0.00704225352112676,Wisconsin
2011,55,41003,1.886150234741784,Wisconsin
2011,56,00300,1,Wyoming
2011,NA,NA,NA,NA
2012,04,00118,2,Arizona
2012,04,00500,1,Arizona
2012,06,00101,1.997677119628339,California
2012,06,00102,0.15452151009657586,California
2012,06,00103,2.467178532904842,California
2012,06,00104,0.3806228373702422,California
2012,06,00105,0.9990980156343955,California
2012,06,00106,1.000901984365604,California
2012,06,01304,0,California
2012,06,03708,0.0350438047559449,California
2012,06,03718,0.9942711648631444,California
2012,06,03719,0,California
2012,06,03720,0.9649561952440555,California
2012,06,03721,1,California
2012,06,03726,1,California
2012,06,03727,1.0028873917228105,California
2012,06,03729,0.1387900355871887,California
2012,06,03730,2.975526249361587,California
2012,06,03731,5.2808860952168315,California
2012,06,03732,2.8637324838274427,California
2012,06,03733,1.6779661016949157,California
2012,06,03734,0.0529849106798922,California
2012,06,03735,0.00572883513685551,California
2012,06,03744,0.240234375,California
2012,06,03745,0.24462890625,California
2012,06,03746,0.533019781511142,California
2012,06,03747,0.12991306416598103,California
2012,06,03748,0.8594306049822056,California
2012,06,03766,1,California
2012,06,05904,1.9999999999999998,California
2012,06,05905,0.00238826339133402,California
2012,06,05917,0.9976117366086664,California
2012,06,06502,2.000000000000001,California
2012,06,06704,0.9954751131221724,California
2012,06,06706,0.00452488687782805,California
2012,06,06707,4.049205934195913,California
2012,06,06708,0.9507940658040847,California
2012,06,06709,1.0000000000000002,California
2012,06,07301,0.9999999999999993,California
2012,06,07310,0.044879653962469776,California
2012,06,07314,0.0792926411865374,California
2012,06,07315,1.5915573302909318,California
2012,06,07316,4.832143592280045,California
2012,06,07317,0.45212678228001746,California
2012,06,07501,0.6386823088060128,California
2012,06,07502,0.6604870851589045,California
2012,06,07503,5.642210314701701,California
2012,06,07504,6.847680147992395,California
2012,06,07505,0.17583457223949187,California
2012,06,07507,0.0351055711015009,California
2012,06,08104,0.02511078286558345,California
2012,06,08105,0.40324963072378195,California
2012,06,08106,0.5716395864106348,California
2012,06,08501,8.23045267489712e-4,California
2012,06,08502,0.9991769547325104,California
2012,06,08503,0.2973145780051152,California
2012,06,08509,2.5780051150895145,California
2012,06,08510,0.12468030690537091,California
2012,06,09701,1.0090042372881356,California
2012,06,09702,5.29661016949153e-4,California
2012,06,09703,1.9904661016949152,California
2012,08,00400,1,Colorado
2012,08,00803,1,Colorado
2012,08,00812,0.8610890648146292,Colorado
2012,08,00813,1,Colorado
2012,08,00814,1.2986369994294165,Colorado
2012,08,00815,0.007823285780027615,Colorado
2012,08,00816,0.8324506499759262,Colorado
2012,08,00817,1,Colorado
2012,08,00818,0.9999999999999992,Colorado
2012,08,04102,0,Colorado
2012,08,04103,1.9515434314429294,Colorado
2012,08,04105,0.0484565685570711,Colorado
2012,10,00101,0.990083905415713,Delaware
2012,10,00103,0.0099160945842868,Delaware
2012,11,00101,1.0185535689625766,District of Columbia
2012,11,00102,3.0610651365567603,District of Columbia
2012,11,00103,1.748680738786279,District of Columbia
2012,11,00104,6.59630606860158e-4,District of Columbia
2012,11,00105,14.171040925087524,District of Columbia
2012,12,01105,3.2333791489092225,Florida
2012,12,01107,0.27309562398703446,Florida
2012,12,01108,1.4935252271037442,Florida
2012,12,03102,0.391211906449326,Florida
2012,12,03107,1.6087880935506729,Florida
2012,12,05707,1,Florida
2012,12,07101,0.9999999999999997,Florida
2012,12,08603,0.04954740352548833,Florida
2012,12,08604,0.9504525964745116,Florida
2012,12,08608,0.0113851992409867,Florida
2012,12,08610,0,Florida
2012,12,08611,2.5555275685246124,Florida
2012,12,08612,2.4415527234461907,Florida
2012,12,08613,0.00291970802919708,Florida
2012,12,08616,0.11810613943808526,Florida
2012,12,08617,0.8792924037460986,Florida
2012,12,08618,0.9886148007590121,Florida
2012,12,08620,0.00260145681581685,Florida
2012,12,09505,1.914381022979985,Florida
2012,12,09507,0.0856189770200148,Florida
2012,12,09701,1,Florida
2012,12,09901,2.0000000000000004,Florida
2012,12,09903,0.9996409335727106,Florida
2012,12,09904,3.59066427289048e-4,Florida
2012,12,09905,1,Florida
2012,12,10304,1.0524344569288397,Florida
2012,12,10305,0.9475655430711608,Florida
2012,12,10307,0.7368421052631573,Florida
2012,12,10308,0.26315789473684253,Florida
2012,12,11501,0.9999999999999997,Florida
2012,13,01001,0.276422764227642,Georgia
2012,13,01002,1,Georgia
2012,13,01006,3.8191081653296872,Georgia
2012,13,01007,4.307316743880003,Georgia
2012,13,01008,0.23166666666666677,Georgia
2012,13,01700,1,Georgia
2012,13,01800,0,Georgia
2012,13,02002,0.26932080586051355,Georgia
2012,13,02004,0.0961648540354893,Georgia
2012,13,03001,0.8853841349156771,Georgia
2012,13,03005,0.11461586508432223,Georgia
2012,13,03200,1,Georgia
2012,13,03400,0,Georgia
2012,15,00304,2,Hawaii
2012,17,00401,0.9705882352941175,Illinois
2012,17,01205,0.0294117647058824,Illinois
2012,17,01300,0.9999999999999997,Illinois
2012,17,03202,0,Illinois
2012,17,03203,0.43516934656175155,Illinois
2012,17,03209,0.5648306534382473,Illinois
2012,17,03501,1.2613819893604812,Illinois
2012,17,03502,2.264161571351438,Illinois
2012,17,03503,0.7695704458027385,Illinois
2012,17,03504,0.37231270358306195,Illinois
2012,17,03522,0.33257328990228,Illinois
2012,18,02302,0.7557003257328988,Indiana
2012,18,02303,0.2442996742671012,Indiana
2012,18,02305,1,Indiana
2012,19,00800,1,Iowa
2012,19,01400,0.8461538461538459,Iowa
2012,19,01800,0.153846153846154,Iowa
2012,19,02100,1,Iowa
2012,20,00801,0.8828297715548997,Kansas
2012,20,00802,0.117170228445099,Kansas
2012,21,01000,2,Kentucky
2012,21,01100,1,Kentucky
2012,21,01901,1.0000000000000004,Kentucky
2012,21,01902,1,Kentucky
2012,22,00400,1.0000000000000004,Louisiana
2012,22,01800,0,Louisiana
2012,22,02401,1.0813148788927336,Louisiana
2012,22,02402,0.9186851211072663,Louisiana
2012,23,00500,2,Maine
2012,24,00801,7.78210116731518e-4,Maryland
2012,24,00802,0.05395590142671853,Maryland
2012,24,00804,0.8931258106355379,Maryland
2012,24,00805,0.052140077821011675,Maryland
2012,24,01004,2,Maryland
2012,24,01103,1,Maryland
2012,24,01106,0.9999999999999994,Maryland
2012,24,01600,0,Maryland
2012,25,00503,1,Massachusetts
2012,25,00506,1.0000000000000002,Massachusetts
2012,25,00507,0.028735632183908,Massachusetts
2012,25,00508,0.9712643678160916,Massachusetts
2012,25,00704,0.9999999999999998,Massachusetts
2012,25,01000,0,Massachusetts
2012,25,03301,1.2522625637176725,Massachusetts
2012,25,03302,13.082795709165712,Massachusetts
2012,25,03303,0.06900958466453669,Massachusetts
2012,25,03304,0.5115792876403771,Massachusetts
2012,25,03305,0.01177837047251585,Massachusetts
2012,25,03400,0.0725744843391902,Massachusetts
2012,25,04800,1,Massachusetts
2012,26,01001,0.003176620076238876,Michigan
2012,26,01002,2.7445609364848447,Michigan
2012,26,01003,0.2522624434389139,Michigan
2012,26,01801,2.0000000000000004,Michigan
2012,26,01802,1,Michigan
2012,26,02102,0.9999999999999994,Michigan
2012,26,02907,0,Michigan
2012,26,02908,2.004626060138782,Michigan
2012,26,03208,1,Michigan
2012,26,03209,0.055512721665381605,Michigan
2012,26,03210,0.43253662297609863,Michigan
2012,26,03211,0.6133852358423857,Michigan
2012,26,03212,0.3920118343195261,Michigan
2012,26,03213,0.5019275250578255,Michigan
2012,27,01304,2,Minnesota
2012,27,01403,0,Minnesota
2012,27,01404,1.0229582269909894,Minnesota
2012,27,01405,3.0854067920204193,Minnesota
2012,27,01406,4.050246142834931,Minnesota
2012,27,01407,6.03245347693693,Minnesota
2012,27,01408,0.8089353612167303,Minnesota
2012,29,00500,0.0142980935875217,Missouri
2012,29,00600,0.9857019064124778,Missouri
2012,29,01001,2.9999999999999996,Missouri
2012,29,01808,0.9999999999999997,Missouri
2012,29,01901,0.877061361667118,Missouri
2012,29,01902,2.1229386383328803,Missouri
2012,29,02800,0.9999999999999997,Missouri
2012,31,00904,1.0000000000000009,Nebraska
2012,32,00405,1.1868415394538812,Nevada
2012,32,00406,0.5656847989679638,Nevada
2012,32,00409,0.24747366157815476,Nevada
2012,32,00413,1,Nevada
2012,33,00400,1.0000000000000002,New Hampshire
2012,34,00306,0,New Jersey
2012,34,00308,0.9999999999999999,New Jersey
2012,34,00902,0.21461824953445033,New Jersey
2012,34,00906,1,New Jersey
2012,34,01002,0.1587523277467412,New Jersey
2012,34,01402,0.001182033096926714,New Jersey
2012,34,01403,1.998817966903075,New Jersey
2012,34,01502,0,New Jersey
2012,34,01503,9.55109837631328e-4,New Jersey
2012,34,01504,0.9990448901623696,New Jersey
2012,34,02301,0.7940170940170951,New Jersey
2012,34,02302,1.8309029269923118,New Jersey
2012,34,02303,0.00170940170940171,New Jersey
2012,34,02600,0.9999999999999997,New Jersey
2012,35,00804,1.9999999999999991,New Mexico
2012,36,00701,2.9949494949494944,New York
2012,36,00703,0.005050505050505052,New York
2012,36,00902,1.9236366692755158,New York
2012,36,00903,0.0792618814491225,New York
2012,36,00906,1.9971014492753616,New York
2012,36,01205,1.0491547476721164,New York
2012,36,01206,3.9508452523278828,New York
2012,36,02001,1.9999999999999996,New York
2012,36,02002,0.9999999999999996,New York
2012,36,02203,0,New York
2012,36,02701,1,New York
2012,36,02702,1,New York
2012,36,02801,0.07783543365455889,New York
2012,36,02802,2.9221645663454385,New York
2012,36,03103,0.317142857142857,New York
2012,36,03105,1.684631765749778,New York
2012,36,03106,0.9982253771073656,New York
2012,36,03304,1,New York
2012,36,03310,0.9375775113683333,New York
2012,36,03311,2.0624224886316664,New York
2012,36,03802,0.5481442153045573,New York
2012,36,03805,0.0935470498825481,New York
2012,36,03806,4.706645056726093,New York
2012,36,03807,17.10774968233526,New York
2012,36,03808,3.26059000020702,New York
2012,36,03809,1.33516473988296,New York
2012,36,03810,11.948159255661551,New York
2012,36,03901,0.00665715644317641,New York
2012,36,03902,0.6346177020433953,New York
2012,36,03903,1.3587251415134287,New York
2012,36,04001,1.9829907866761158,New York
2012,36,04002,0.01700921332388378,New York
2012,36,04004,2.890547263681592,New York
2012,36,04005,1.9015390672536596,New York
2012,36,04012,0.20791366906474829,New York
2012,36,04018,1.0000000000000002,New York
2012,36,04101,0.9999999999999998,New York
2012,37,01100,0.00891341256366723,North Carolina
2012,37,01201,0.7283531409168086,North Carolina
2012,37,01205,0.26273344651952474,North Carolina
2012,37,01701,1.2484199881592342,North Carolina
2012,37,01702,0.7320167725323034,North Carolina
2012,37,01703,0.0195632393084622,North Carolina
2012,37,02000,1,North Carolina
2012,37,02201,1,North Carolina
2012,37,03105,1,North Carolina
2012,39,00300,0.03206997084548103,Ohio
2012,39,00400,0.6501457725947523,Ohio
2012,39,00500,0.3177842565597668,Ohio
2012,39,00906,1.9989798859929424,Ohio
2012,39,00907,6.83526999316473e-4,Ohio
2012,39,00908,3.36587007741501e-4,Ohio
2012,39,04104,0.03202846975088971,Ohio
2012,39,04105,2.5478687889340055,Ohio
2012,39,04106,0.1776649746192894,Ohio
2012,39,04107,0.16854201622481102,Ohio
2012,39,04110,0.0738957504710069,Ohio
2012,39,04500,4.78927203065134e-4,Ohio
2012,39,04603,0.999521072796935,Ohio
2012,39,05504,2,Ohio
2012,40,01002,0.6496183206106868,Oklahoma
2012,40,01006,0.3503816793893125,Oklahoma
2012,40,01201,1,Oklahoma
2012,41,00703,1.0000000000000002,Oregon
2012,41,00705,0,Oregon
2012,41,01301,0.9999999999999996,Oregon
2012,41,01303,0.123076923076923,Oregon
2012,41,01305,0.8769230769230772,Oregon
2012,41,01314,2.9999999999999996,Oregon
2012,42,00300,1,Pennsylvania
2012,42,00500,0.9999999999999997,Pennsylvania
2012,42,00600,0.9999999999999997,Pennsylvania
2012,42,01701,2,Pennsylvania
2012,42,02401,0.9999999999999997,Pennsylvania
2012,42,03208,0.9227072486984385,Pennsylvania
2012,42,03209,5.999999999999999,Pennsylvania
2012,42,03210,2.0772927513015604,Pennsylvania
2012,44,00103,1.9952437574316293,Rhode Island
2012,44,00104,0.00475624256837099,Rhode Island
2012,44,00201,2,Rhode Island
2012,45,00604,1.9981132075471693,South Carolina
2012,45,00605,0.00188679245283019,South Carolina
2012,45,01500,2.0000000000000018,South Carolina
2012,47,02503,0.6468742457156647,Tennessee
2012,47,02504,0.055756698044895,Tennessee
2012,47,02505,0.2973690562394401,Tennessee
2012,47,03205,1.9999999999999987,Tennessee
2012,48,02312,4.84512428298279,Texas
2012,48,02313,0.42509455621796954,Texas
2012,48,02314,0.7297811607992388,Texas
2012,48,02600,0.055437100213219584,Texas
2012,48,02700,1.9445628997867805,Texas
2012,48,03304,0.27973568281938344,Texas
2012,48,03305,0.7202643171806176,Texas
2012,48,03602,0.9999999999999996,Texas
2012,48,04603,1.12254250233374,Texas
2012,48,04604,3.8659726740403397,Texas
2012,48,04609,0.9710743801652898,Texas
2012,48,04611,0.02892561983471072,Texas
2012,48,04617,0.0114848236259229,Texas
2012,48,05301,0.0603015075376885,Texas
2012,48,05303,1.311142027650528,Texas
2012,48,05304,0.7987692307692308,Texas
2012,48,05306,1.829787234042553,Texas
2012,48,05308,1,Texas
2012,49,35002,2.9902486591906388,Utah
2012,49,35004,0.00975134080936128,Utah
2012,50,00100,2,Vermont
2012,51,51154,1.9979209979209984,Virginia
2012,51,51155,0.00207900207900208,Virginia
2012,51,51215,1,Virginia
2012,51,51224,0.26605504587156,Virginia
2012,51,51225,0.379095674967234,Virginia
2012,51,51235,2.354849279161205,Virginia
2012,53,10501,5.21920668058455e-4,Washington
2012,53,10502,0.9906054279749482,Washington
2012,53,10503,0.008872651356993739,Washington
2012,53,11501,0.9548022598870054,Washington
2012,53,11505,0.0451977401129944,Washington
2012,53,11603,6.818663775599538,Washington
2012,53,11604,10.864084762412151,Washington
2012,53,11605,0.3172514619883034,Washington
2012,53,11611,0,Washington
2012,53,11801,1,Washington
2012,55,00101,1.2098600932711525,Wisconsin
2012,55,00102,0.2924716855429718,Wisconsin
2012,55,00103,0.49766822118587706,Wisconsin
2012,55,00900,1.0000000000000002,Wisconsin
2012,55,01400,0,Wisconsin
2012,55,01401,1.0000000000000002,Wisconsin
2012,55,10000,0.00895255147717099,Wisconsin
2012,55,30000,0.9910474485228294,Wisconsin
2012,56,00300,1,Wyoming
2012,56,00400,1.0000000000000002,Wyoming
2012,NA,NA,NA,NA
2013,04,00118,4.000000000000001,Arizona
2013,04,00207,0.6160337552742617,Arizona
2013,04,00208,0.149789029535865,Arizona
2013,04,00209,0.234177215189873,Arizona
2013,05,01000,1,Arkansas
2013,06,00101,0.997677119628339,California
2013,06,00102,1.4744823711533273,California
2013,06,00103,3.14721767184809,California
2013,06,00104,0.3806228373702422,California
2013,06,00105,0.9990980156343955,California
2013,06,00106,1.000901984365604,California
2013,06,01303,0.7833691316354714,California
2013,06,01304,0,California
2013,06,01306,0.0411169070266953,California
2013,06,01307,0.17551396133783384,California
2013,06,01904,1,California
2013,06,03708,0.0350438047559449,California
2013,06,03718,1.9885423297262887,California
2013,06,03719,0,California
2013,06,03720,0.9783162486842694,California
2013,06,03727,1.0014436958614052,California
2013,06,03729,0.1387900355871887,California
2013,06,03730,3.4688547665408755,California
2013,06,03731,7.185775356112849,California
2013,06,03732,2.177885553133346,California
2013,06,03733,2.7677262515737606,California
2013,06,03734,0.23893755584103082,California
2013,06,03735,0.01145767027371102,California
2013,06,03744,0.240234375,California
2013,06,03745,0.24462890625,California
2013,06,03746,0.533019781511142,California
2013,06,03747,0.12991306416598103,California
2013,06,03748,0.8594306049822056,California
2013,06,03765,1.5112107623318392,California
2013,06,03769,0.4887892376681612,California
2013,06,04101,2.60620276257493e-4,California
2013,06,04102,0.9997393797237419,California
2013,06,05904,1.9999999999999998,California
2013,06,05905,0.00238826339133402,California
2013,06,05917,0.9976117366086664,California
2013,06,06502,5.000000000000002,California
2013,06,06704,0.9954751131221724,California
2013,06,06705,1,California
2013,06,06706,0.00452488687782805,California
2013,06,06707,5.036415787346079,California
2013,06,06708,0.9635842126539188,California
2013,06,07301,0.9999999999999993,California
2013,06,07310,1.0513551396238943,California
2013,06,07314,0.0396463205932687,California
2013,06,07315,0.7957786651454659,California
2013,06,07316,9.669649852197626,California
2013,06,07317,0.44357002243974364,California
2013,06,07501,0.7863110696423206,California
2013,06,07502,0.6720568984641898,California
2013,06,07503,10.175225726310588,California
2013,06,07504,9.121452556799742,California
2013,06,07505,1.2098481776816687,California
2013,06,07507,0.0351055711015009,California
2013,06,07701,0.849514563106796,California
2013,06,07702,1.0000000000000002,California
2013,06,07704,0.15048543689320432,California
2013,06,08104,0.02511078286558345,California
2013,06,08105,0.40324963072378195,California
2013,06,08106,0.5716395864106348,California
2013,06,08503,0.3964194373401536,California
2013,06,08509,3.437340153452686,California
2013,06,08510,0.1662404092071612,California
2013,06,08702,1,California
2013,06,09701,1.0090042372881356,California
2013,06,09702,5.29661016949153e-4,California
2013,06,09703,1.9904661016949152,California
2013,08,00100,1,Colorado
2013,08,00400,1,Colorado
2013,08,00803,1,Colorado
2013,08,00805,0.0102960102960103,Colorado
2013,08,00806,0.0141570141570142,Colorado
2013,08,00807,0.8667953667953675,Colorado
2013,08,00812,1.5680133804345968,Colorado
2013,08,00813,1.1087516087516087,Colorado
2013,08,00814,1.4241633337853759,Colorado
2013,08,00815,0.007823285780027615,Colorado
2013,08,00818,0.9999999999999992,Colorado
2013,10,00101,0.990083905415713,Delaware
2013,10,00103,0.0099160945842868,Delaware
2013,11,00101,2.0448181604022655,District of Columbia
2013,11,00102,1.1288910505836585,District of Columbia
2013,11,00103,1.748680738786279,District of Columbia
2013,11,00104,6.59630606860158e-4,District of Columbia
2013,11,00105,16.076950419620935,District of Columbia
2013,12,01104,0.08160621761658018,Florida
2013,12,01105,6.151772931292642,Florida
2013,12,01107,0.27309562398703446,Florida
2013,12,01108,1.4935252271037442,Florida
2013,12,03102,0.391211906449326,Florida
2013,12,03107,1.6087880935506729,Florida
2013,12,05704,2,Florida
2013,12,05707,2,Florida
2013,12,08603,0.04954740352548833,Florida
2013,12,08604,0.9504525964745116,Florida
2013,12,08608,0.0113851992409867,Florida
2013,12,08610,0,Florida
2013,12,08611,4.3236283030471725,Florida
2013,12,08612,2.673451988923631,Florida
2013,12,08613,0.00291970802919708,Florida
2013,12,08614,0.7802197802197796,Florida
2013,12,08615,0.21978021978021983,Florida
2013,12,08616,0.11810613943808526,Florida
2013,12,08617,0.8792924037460986,Florida
2013,12,08618,0.9886148007590121,Florida
2013,12,08620,0.00260145681581685,Florida
2013,12,09505,2,Florida
2013,12,09903,0.8751537515375155,Florida
2013,12,09904,0.124846248462485,Florida
2013,12,09905,1,Florida
2013,12,10307,0.7368421052631573,Florida
2013,12,10308,0.26315789473684253,Florida
2013,12,11501,0.9999999999999997,Florida
2013,13,01001,0.276422764227642,Georgia
2013,13,01006,2.7467290771967012,Georgia
2013,13,01007,5.124899052751216,Georgia
2013,13,01008,0.46333333333333354,Georgia
2013,13,01700,1,Georgia
2013,13,01800,0,Georgia
2013,13,02002,0.29603938678884517,Georgia
2013,13,02004,0.0641099026903262,Georgia
2013,13,03001,0.8853841349156771,Georgia
2013,13,03005,0.11461586508432223,Georgia
2013,13,03200,1,Georgia
2013,13,03400,0,Georgia
2013,13,04600,0.028466483011937577,Georgia
2013,15,00304,2,Hawaii
2013,17,00800,1,Illinois
2013,17,01204,0.9999999999999998,Illinois
2013,17,01300,0.9999999999999997,Illinois
2013,17,03202,0,Illinois
2013,17,03203,0.43516934656175155,Illinois
2013,17,03209,0.5648306534382473,Illinois
2013,17,03501,2.3219233128116237,Illinois
2013,17,03502,2.909191997314927,Illinois
2013,17,03503,1.0639986963881063,Illinois
2013,17,03504,0.37231270358306195,Illinois
2013,17,03522,0.33257328990228,Illinois
2013,18,02302,1.5114006514657976,Indiana
2013,18,02303,0.4885993485342024,Indiana
2013,18,02305,1,Indiana
2013,19,01400,0.8461538461538459,Iowa
2013,19,01500,0.0276243093922652,Iowa
2013,19,01700,1.9723756906077345,Iowa
2013,19,01800,0.153846153846154,Iowa
2013,19,02200,0.9999999999999998,Iowa
2013,20,00801,0.8828297715548997,Kansas
2013,20,00802,0.117170228445099,Kansas
2013,21,01000,2,Kentucky
2013,21,01100,1,Kentucky
2013,21,01902,1,Kentucky
2013,22,00400,1.0000000000000004,Louisiana
2013,22,02401,1.0813148788927336,Louisiana
2013,22,02402,0.9186851211072663,Louisiana
2013,23,00500,2,Maine
2013,23,01000,4,Maine
2013,24,00700,1,Maryland
2013,24,00801,7.78210116731518e-4,Maryland
2013,24,00802,0.05395590142671853,Maryland
2013,24,00804,0.8931258106355379,Maryland
2013,24,00805,0.052140077821011675,Maryland
2013,24,01004,2,Maryland
2013,24,01103,1,Maryland
2013,24,01106,0.9999999999999994,Maryland
2013,24,01600,0,Maryland
2013,25,00503,2,Massachusetts
2013,25,00505,0.00238663484486874,Massachusetts
2013,25,00506,2.9880668257756566,Massachusetts
2013,25,00507,0.03828217156338294,Massachusetts
2013,25,00508,0.9712643678160916,Massachusetts
2013,25,00704,0.9999999999999998,Massachusetts
2013,25,01000,0,Massachusetts
2013,25,03301,1.2522625637176725,Massachusetts
2013,25,03302,11.241706366006845,Massachusetts
2013,25,03303,0.034504792332268344,Massachusetts
2013,25,03304,0.46354835934786726,Massachusetts
2013,25,03305,0.9354034342561619,Massachusetts
2013,25,03400,0.0725744843391902,Massachusetts
2013,25,04700,0.9992211838006227,Massachusetts
2013,25,04800,1.000778816199377,Massachusetts
2013,26,01001,0.003176620076238876,Michigan
2013,26,01002,1.9968233799237591,Michigan
2013,26,01003,0,Michigan
2013,26,01801,1,Michigan
2013,26,01802,1,Michigan
2013,26,02102,0.9999999999999994,Michigan
2013,26,02907,0,Michigan
2013,26,02908,1.0046260601387818,Michigan
2013,26,03208,1,Michigan
