state,year,same_sex,coef,_se
North Carolina,2011,TRUE,0.00394647292271327,0.00195258077888908
North Carolina,2012,TRUE,0.00275531064780588,0.00116888128735825
North Carolina,2013,TRUE,0.00512875138574954,0.00188213683982109
North Carolina,2014,TRUE,0.00707475348319438,0.00256227511733318
North Carolina,2015,TRUE,0.00359708344602735,0.00182014600245728
North Carolina,2016,TRUE,0.00516930474854773,0.00152262613529792
North Carolina,2017,TRUE,0.0078615114595812809,0.00257323476531685
North Carolina,2018,TRUE,0.00834145404670769,0.0021702892781292
North Carolina,2019,TRUE,0.01127361365023064,0.0030493056104311
North Carolina,2021,TRUE,0.00512921680804936,0.00171307302906426
North Carolina,2022,TRUE,0.00739965010876744,0.00189341413964146
North Dakota,2008,FALSE,0,0
North Dakota,2009,FALSE,0,0
North Dakota,2010,FALSE,0,0
North Dakota,2011,FALSE,0,0
North Dakota,2012,FALSE,0,0
North Dakota,2013,FALSE,0,0
North Dakota,2014,FALSE,0,0
North Dakota,2015,TRUE,0.01358725964669534,0.01362703642270049
North Dakota,2016,TRUE,0.00571603562158891,0.00577435865802077
North Dakota,2017,TRUE,0.00250062515748796,0.00252903788775072
North Dakota,2018,TRUE,0.02224100929960821,0.02202980449525317
North Dakota,2019,FALSE,0,0
North Dakota,2021,TRUE,0.00556997279251143,0.00473458308773136
North Dakota,2022,TRUE,0.07641400542708535,0.04435326787138159
Ohio,2008,TRUE,5.249979807981607e-4,5.25006439461613e-4
Ohio,2009,TRUE,0.0057240717541382,0.00190877457264275
Ohio,2010,TRUE,0.00262566592646533,0.00107953616258237
Ohio,2011,TRUE,0.00244607222874843,0.0013106759125751
Ohio,2012,TRUE,0.0072979597761945,0.00293966999567933
Ohio,2013,TRUE,0.00427226189725282,0.00223585971395806
Ohio,2014,TRUE,0.00265417072320815,0.00138456530707447
Ohio,2015,TRUE,0.00388957404427435,0.00141220871420753
Ohio,2016,TRUE,0.00350953102126027,0.00136777417948836
Ohio,2017,TRUE,0.01070476762760311,0.00355277587553773
Ohio,2018,TRUE,0.00727659355677089,0.00239378462441907
Ohio,2019,TRUE,0.00814199468513989,0.00281291678790032
Ohio,2021,TRUE,0.00989551442866323,0.002654833849828
Ohio,2022,TRUE,0.0126164511112546,0.00329931139351657
Oklahoma,2008,TRUE,0.00168072457904125,0.00168051193548625
Oklahoma,2009,TRUE,0.0070814196666976,0.00704159767470621
Oklahoma,2010,TRUE,0.00258837340667462,0.00184546337380817
Oklahoma,2011,FALSE,0,0
Oklahoma,2012,TRUE,0.00140876073080647,0.00140906871208796
Oklahoma,2013,TRUE,0.00424465938348302,0.0029985847448889
Oklahoma,2014,TRUE,0.00296091297484332,0.00210161932497462
Oklahoma,2015,TRUE,0.00243232643587967,0.00243006881615545
Oklahoma,2016,TRUE,0.0100505875110878,0.00383501249653766
Oklahoma,2017,TRUE,0.00401910864467617,0.00250134468112391
Oklahoma,2018,TRUE,0.00450329345342175,0.00291157275537199
Oklahoma,2019,TRUE,0.0042789081759096,0.00306306483452179
Oklahoma,2021,TRUE,0.00776439819960517,0.00340509812000165
Oklahoma,2022,TRUE,0.0064831573810852,0.0031320283744574
Oregon,2008,TRUE,0.00291163734283469,0.00170398498947474
Oregon,2009,TRUE,0.00890079197060354,0.00320141006865805
Oregon,2010,TRUE,0.00135523749718738,0.00100523716787255
Oregon,2011,TRUE,0.0073320192551121,0.0029908712943998
Oregon,2012,TRUE,0.00686752123199604,0.00412083787180569
Oregon,2013,TRUE,0.00187935986869117,0.00111118781006005
Oregon,2014,TRUE,0.00174226050081855,8.927642686239115e-4
Oregon,2015,TRUE,0.00646961129660731,0.00219228117925239
Oregon,2016,TRUE,0.01160547653029104,0.00353859549685118
Oregon,2017,TRUE,0.00845742665705752,0.00261715118958266
Oregon,2018,TRUE,0.00566305577274897,0.00193516253110263
Oregon,2019,TRUE,0.00989584582326025,0.00436728841794867
Oregon,2021,TRUE,0.0084467852574914,0.00246403992468191
Oregon,2022,TRUE,0.01629327966767265,0.00530514799514353
Pennsylvania,2008,TRUE,0.00393406524555399,0.0014588009634523
Pennsylvania,2009,TRUE,0.00454783582629141,0.00200456524691489
Pennsylvania,2010,TRUE,0.00157658401294735,7.898573084709764e-4
Pennsylvania,2011,TRUE,0.0059429041597654,0.00181403913696646
Pennsylvania,2012,TRUE,0.01452025810202949,0.00327615205448633
Pennsylvania,2013,TRUE,0.00100578025774186,6.095843603351207e-4
Pennsylvania,2014,TRUE,0.00814241683084232,0.00248440112550213
Pennsylvania,2015,TRUE,0.00642115211971214,0.00219198144590088
Pennsylvania,2016,TRUE,0.00343312729702486,0.00142146055946014
Pennsylvania,2017,TRUE,0.00530446182037706,0.00147370476893949
Pennsylvania,2018,TRUE,0.00791198549604929,0.0021131002227462
Pennsylvania,2019,TRUE,0.01340607262160214,0.0038415261847762
Pennsylvania,2021,TRUE,0.01601613610383673,0.00335926488404163
Pennsylvania,2022,TRUE,0.01302808147326193,0.00395036404856958
Rhode Island,2008,FALSE,0,0
Rhode Island,2009,TRUE,0.00593709884467273,0.00458947098345612
Rhode Island,2010,TRUE,0.00208184445203999,0.00208171102887515
Rhode Island,2011,TRUE,0.00401016958045864,0.00400193398936997
Rhode Island,2012,TRUE,0.01148111590219039,0.00661109507146606
Rhode Island,2013,TRUE,0.01108815845449034,0.00652842737077514
Rhode Island,2014,TRUE,0.00449358481642703,0.00266814969688583
Rhode Island,2015,TRUE,0.00375333548393706,0.00267598413618851
Rhode Island,2016,TRUE,0.00950255939186341,0.00740988701392316
Rhode Island,2017,TRUE,0.01650057625720234,0.0087165120520441
Rhode Island,2018,TRUE,0.00413983440663852,0.0029576578169242
Rhode Island,2019,TRUE,0.00288154241601256,0.00206854653867594
Rhode Island,2021,TRUE,0.01423079517097206,0.00532139178040276
Rhode Island,2022,TRUE,0.00700350176743864,0.00382263022370813
South Carolina,2008,TRUE,0.00197997397748533,0.00140065166226858
South Carolina,2009,TRUE,0.00154923283183719,0.00154859401829834
South Carolina,2010,FALSE,0,0
South Carolina,2011,TRUE,0.00420011467890721,0.0025477143912349
South Carolina,2012,TRUE,0.00432134332044889,0.0021939106197355
South Carolina,2013,TRUE,0.00186773750283531,0.00132162710877954
South Carolina,2014,FALSE,0,0
South Carolina,2015,TRUE,0.00121433684460127,0.00121421316591658
South Carolina,2016,TRUE,0.00744677789111374,0.00316626981703707
South Carolina,2017,FALSE,0,0
South Carolina,2018,TRUE,0.00276320720697161,0.00195266528777092
South Carolina,2019,TRUE,0.00479866471938314,0.00394307809155688
South Carolina,2021,TRUE,0.00424104941317744,0.00185655183858359
South Carolina,2022,TRUE,0.0105898582142557,0.00428014978107046
South Dakota,2008,FALSE,0,0
South Dakota,2009,FALSE,0,0
South Dakota,2010,FALSE,0,0
South Dakota,2011,TRUE,0.02280571992355517,0.01612637185608602
South Dakota,2012,FALSE,0,0
South Dakota,2013,FALSE,0,0
South Dakota,2014,FALSE,0,0
South Dakota,2015,TRUE,0.00628261101946177,0.00634731913004547
South Dakota,2016,FALSE,0,0
South Dakota,2017,FALSE,0,0
South Dakota,2018,FALSE,0,0
South Dakota,2019,FALSE,0,0
South Dakota,2021,TRUE,0.06877743780763614,0.04173353064919102
South Dakota,2022,FALSE,0,0
Tennessee,2008,FALSE,0,0
Tennessee,2009,TRUE,0.00796569309832484,0.00390802156551399
Tennessee,2010,TRUE,0.00176112712135911,0.00101766279049073
Tennessee,2011,TRUE,0.0045247882072049,0.00225396807426699
Tennessee,2012,TRUE,0.00121985644034351,0.00121952413871006
Tennessee,2013,TRUE,0.00346812431477428,0.00183262772781169
Tennessee,2014,TRUE,0.00120679763420368,9.123206293671984e-4
Tennessee,2015,TRUE,0.0076487397683248,0.0028968705900409
Tennessee,2016,TRUE,0.01281554038999666,0.00502288881050607
Tennessee,2017,TRUE,0.00646488649428868,0.00277674739011865
Tennessee,2018,TRUE,0.00687748916146138,0.00256826939270298
Tennessee,2019,TRUE,0.00491173009023184,0.00174834869851657
Tennessee,2021,TRUE,0.01030571527332054,0.00419080322829534
Tennessee,2022,TRUE,0.00806218017549894,0.0022901856142909
Texas,2008,TRUE,0.0032130142761212,5.906474872477777e-4
Texas,2009,TRUE,0.0022217010229785,4.401682742702839e-4
Texas,2010,TRUE,0.00218063717909058,4.177392805521388e-4
Texas,2011,TRUE,0.00290257980618365,5.425158525573621e-4
Texas,2012,TRUE,0.00260260901692271,4.912491502237952e-4
Texas,2013,TRUE,0.00321633530573842,4.98729032354951e-4
Texas,2014,TRUE,0.00285060718151752,4.7985475914777274e-4
Texas,2015,TRUE,0.0040566621072473,5.791684517696415e-4
Texas,2016,TRUE,0.00543046261187688,7.288769595338988e-4
Texas,2017,TRUE,0.00577248043359998,6.978236747367842e-4
Texas,2018,TRUE,0.00636775710745012,7.104019466819711e-4
Texas,2019,TRUE,0.00660841109891029,8.187302835465154e-4
Texas,2021,TRUE,0.00779771655378373,0.00132606938155393
Texas,2022,TRUE,0.00795238056111641,9.345778849905446e-4
Utah,2008,FALSE,0,0
Utah,2009,TRUE,0.0010106823563938,0.00101086013587125
Utah,2010,TRUE,0.00141019330295116,0.00140978344758905
Utah,2011,TRUE,0.00480601310476888,0.00238812653204383
Utah,2012,TRUE,0.00177090129555447,0.00127855275986361
Utah,2013,TRUE,0.00446695172348097,0.00225319558125959
Utah,2014,TRUE,0.00267183908217467,0.00266802347193618
Utah,2015,TRUE,0.00155197260645495,0.00155147902009958
Utah,2016,TRUE,0.01028655400447142,0.00443123658664324
Utah,2017,TRUE,0.01365400826317283,0.00559756846942722
Utah,2018,TRUE,0.00987018928358916,0.00452673269867629
Utah,2019,TRUE,0.01410793276319689,0.0048063265391753
Utah,2021,TRUE,0.00592329369136518,0.00262501119225355
Utah,2022,TRUE,0.0053512218075968,0.00207121269822635
Vermont,2008,FALSE,0,0
Vermont,2009,FALSE,0,0
Vermont,2010,FALSE,0,0
Vermont,2011,TRUE,0.01522219494230297,0.00985216079162549
Vermont,2012,TRUE,0.04284772590669775,0.03647911309432478
Vermont,2013,TRUE,0.00274261603731883,0.00276858393068079
Vermont,2014,TRUE,0.04845322405946656,0.0307506762397133
Vermont,2015,FALSE,0,0
Vermont,2016,TRUE,0.01556253569388932,0.01547704745572249
Vermont,2017,TRUE,0.02014719411994794,0.00968425162308243
Vermont,2018,TRUE,0.02895694360231171,0.01821528629039061
Vermont,2019,TRUE,0.0231232876726028,0.02282278599669037
Vermont,2021,TRUE,0.02794083118106761,0.01603218986338517
Vermont,2022,TRUE,0.0146016444570457,0.01160592980134941
Virginia,2008,TRUE,0.00334280159497687,0.0012630697400903
Virginia,2009,TRUE,0.0029651391302114,9.728634971759234e-4
Virginia,2010,TRUE,0.0023122678289316,7.908577673397227e-4
Virginia,2011,TRUE,0.00168167360156954,7.17079524544753e-4
Virginia,2012,TRUE,0.00501034343906418,0.00141629260556444
Virginia,2013,TRUE,0.00609252793187337,0.00152861393306558
Virginia,2014,TRUE,0.00553812511884408,0.00165958010438167
Virginia,2015,TRUE,0.00568269698965998,0.0013858184361314
Virginia,2016,TRUE,0.00920471699353225,0.00205922251544292
Virginia,2017,TRUE,0.0079913759517086,0.00182901801577205
Virginia,2018,TRUE,0.00727671287271085,0.00143036365351747
Virginia,2019,TRUE,0.0063790094804457,0.00149527786938991
Virginia,2021,TRUE,0.01181543862312588,0.00296486240128618
Virginia,2022,TRUE,0.00810865879281158,0.00173680579387395
Washington,2008,TRUE,0.00649138700086409,0.00169342081287469
Washington,2009,TRUE,0.00310592466758962,0.00100688939978988
Washington,2010,TRUE,0.00479686124455351,0.00158397714910844
Washington,2011,TRUE,0.00322633690860814,9.648484316061954e-4
Washington,2012,TRUE,0.00537761613758071,0.00145834304327645
Washington,2013,TRUE,0.00884744674123551,0.00210357083113898
Washington,2014,TRUE,0.00314910712402994,0.0013659451430923
Washington,2015,TRUE,0.00886028979510315,0.00179695264812418
Washington,2016,TRUE,0.00607490176228949,0.00150261072375833
Washington,2017,TRUE,0.01114956729974983,0.00225383583994958
Washington,2018,TRUE,0.0076659732117282,0.00158511810050423
Washington,2019,TRUE,0.01080372765222215,0.00173209326080147
Washington,2021,TRUE,0.00901085053754869,0.00191147855284697
Washington,2022,TRUE,0.01471435591330526,0.00261447832895821
West Virginia,2008,FALSE,0,0
West Virginia,2009,TRUE,0.01071927916856343,0.01069132768468986
West Virginia,2010,FALSE,0,0
West Virginia,2011,TRUE,0.00909090909783723,0.00650074062100633
West Virginia,2012,FALSE,0,0
West Virginia,2013,FALSE,0,0
West Virginia,2014,FALSE,0,0
West Virginia,2015,TRUE,0.00864450583898357,0.00865468672492097
West Virginia,2016,TRUE,0.00305971724279243,0.00307698666497173
West Virginia,2017,TRUE,0.00714285721944745,0.0071462541823828
West Virginia,2018,TRUE,0.00636483736309529,0.00641096731730262
West Virginia,2019,TRUE,0.00326430684692473,0.00327984383003034
West Virginia,2021,TRUE,0.06317934782649423,0.04721804257418056
West Virginia,2022,TRUE,0.00199341306985623,0.00200607659754277
Wisconsin,2008,TRUE,0.00959630322640543,0.00494795098247324
Wisconsin,2009,FALSE,0,0
Wisconsin,2010,TRUE,0.00721705446816849,0.00391001509067
Wisconsin,2011,TRUE,0.00323546621698969,0.00289828739610974
Wisconsin,2012,TRUE,1.6524723529186467e-4,1.6550180510124752e-4
Wisconsin,2013,TRUE,5.801944811902986e-4,5.806634327080914e-4
Wisconsin,2014,TRUE,0.00530734343336873,0.00421357359883447
Wisconsin,2015,TRUE,0.00749571904241277,0.00284965683457935
Wisconsin,2016,TRUE,8.515136419455196e-4,8.519677639490719e-4
Wisconsin,2017,TRUE,0.00394467518531214,0.00233160017132418
Wisconsin,2018,TRUE,0.00123299773789914,8.73380849429918e-4
Wisconsin,2019,TRUE,0.00448920923256404,0.00221116786306931
Wisconsin,2021,TRUE,0.00204888376600402,0.00158071438559838
Wisconsin,2022,TRUE,0.00383947254135912,0.00249359662291935
Wyoming,2008,FALSE,0,0
Wyoming,2009,FALSE,0,0
Wyoming,2010,TRUE,0.01320211233797662,0.00956660332574557
Wyoming,2011,FALSE,0,0
Wyoming,2012,FALSE,0,0
Wyoming,2013,FALSE,0,0
Wyoming,2014,FALSE,0,0
Wyoming,2015,TRUE,0.0130813953488383,0.00941929854040004
Wyoming,2016,FALSE,0,0
Wyoming,2017,TRUE,0.0091182030471792,0.00914403461973596
Wyoming,2018,FALSE,0,0
Wyoming,2019,FALSE,0,0
Wyoming,2021,TRUE,0.02127351666226255,0.02108025741834571
Wyoming,2022,FALSE,0,0
