bpld,state,year,opp_sex_stock,same_sex_stock,state_stock_year,bpldid,mean_year_immig
England,Michigan,2013,150,0,6883,41000,2012.4963184537505
England,Michigan,2014,273,0,7166,41000,2013.2560936497755
England,Michigan,2015,131,0,6161,41000,2014.3722729075764
England,Michigan,2016,86,0,6897,41000,2015.323321956769
England,Michigan,2018,12,0,7881,41000,2017.3195592286502
England,Ohio,2010,127,0,9950,41000,2009.2856158088234
England,Ohio,2011,550,0,7149,41000,2010.4864598719842
England,Ohio,2012,228,0,7776,41000,2011.3358974358973
England,Ohio,2014,49,0,5522,41000,2013.2560936497755
England,Ohio,2016,69,0,7960,41000,2015.323321956769
England,Ohio,2018,47,0,5881,41000,2017.3195592286502
England,Ohio,2019,177,0,6670,41000,2018.4898289412852
England,Wisconsin,2008,108,0,3163,41000,2007.502769818529
England,Wisconsin,2011,118,0,3586,41000,2010.4864598719842
England,Wisconsin,2017,118,0,1567,41000,2016.468723037101
England,Kansas,2017,17,0,918,41000,2016.468723037101
England,Kansas,2018,127,0,2040,41000,2017.3195592286502
England,Minnesota,2009,66,0,2659,41000,2008.3015050579818
England,Minnesota,2011,66,0,5379,41000,2010.4864598719842
England,Minnesota,2016,219,0,2779,41000,2015.323321956769
England,Minnesota,2018,128,0,3023,41000,2017.3195592286502
England,Missouri,2009,373,0,3180,41000,2008.3015050579818
England,Missouri,2012,56,0,2241,41000,2011.3358974358973
England,Missouri,2014,185,0,1720,41000,2013.2560936497755
England,South Dakota,2010,103,0,126,41000,2009.2856158088234
England,Virginia,2008,132,0,9992,41000,2007.502769818529
England,Virginia,2009,469,0,12702,41000,2008.3015050579818
England,Virginia,2010,124,0,11725,41000,2009.2856158088234
England,Virginia,2012,220,0,9792,41000,2011.3358974358973
England,Virginia,2013,266,0,9842,41000,2012.4963184537505
England,Virginia,2014,852,0,9183,41000,2013.2560936497755
England,Virginia,2016,31,0,8508,41000,2015.323321956769
England,Virginia,2017,62,0,6630,41000,2016.468723037101
England,Virginia,2019,49,0,8318,41000,2018.4898289412852
England,Alabama,2011,173,0,2785,41000,2010.4864598719842
England,Alabama,2013,144,0,3055,41000,2012.4963184537505
England,Alabama,2015,87,0,1846,41000,2014.3722729075764
England,Arkansas,2016,88,0,733,41000,2015.323321956769
England,Florida,2008,918,0,39624,41000,2007.502769818529
England,Florida,2009,474,0,43516,41000,2008.3015050579818
England,Florida,2010,527,0,44073,41000,2009.2856158088234
England,Florida,2011,895,0,38862,41000,2010.4864598719842
England,Florida,2012,733,0,39606,41000,2011.3358974358973
England,Florida,2013,604,114,37139,41000,2012.4963184537505
England,Florida,2014,1183,92,36436,41000,2013.2560936497755
England,Florida,2015,991,0,33719,41000,2014.3722729075764
England,Florida,2016,1014,0,45445,41000,2015.323321956769
England,Florida,2017,1577,0,35614,41000,2016.468723037101
England,Florida,2018,1060,0,37404,41000,2017.3195592286502
England,Florida,2019,1512,0,34170,41000,2018.4898289412852
England,Georgia,2008,50,0,8110,41000,2007.502769818529
England,Georgia,2009,57,0,7990,41000,2008.3015050579818
England,Georgia,2010,469,0,9713,41000,2009.2856158088234
England,Georgia,2013,61,48,9756,41000,2012.4963184537505
England,Georgia,2014,184,0,10306,41000,2013.2560936497755
England,Georgia,2015,53,0,7697,41000,2014.3722729075764
England,Georgia,2017,100,0,8599,41000,2016.468723037101
England,Georgia,2019,33,0,7300,41000,2018.4898289412852
England,Louisiana,2009,63,0,1991,41000,2008.3015050579818
England,Louisiana,2012,120,0,2356,41000,2011.3358974358973
England,Louisiana,2018,0,53,1464,41000,2017.3195592286502
England,North Carolina,2008,166,0,9231,41000,2007.502769818529
England,North Carolina,2010,42,0,10131,41000,2009.2856158088234
England,North Carolina,2012,134,0,11691,41000,2011.3358974358973
England,North Carolina,2018,141,0,8880,41000,2017.3195592286502
England,North Carolina,2019,111,0,8434,41000,2018.4898289412852
England,South Carolina,2010,120,0,5614,41000,2009.2856158088234
England,South Carolina,2012,92,0,5529,41000,2011.3358974358973
England,South Carolina,2014,30,0,5289,41000,2013.2560936497755
England,South Carolina,2016,286,0,5987,41000,2015.323321956769
England,Texas,2008,998,0,27957,41000,2007.502769818529
England,Texas,2009,114,0,19186,41000,2008.3015050579818
England,Texas,2010,439,0,23454,41000,2009.2856158088234
England,Texas,2011,1050,0,23765,41000,2010.4864598719842
England,Texas,2012,169,0,21146,41000,2011.3358974358973
England,Texas,2013,1186,0,22919,41000,2012.4963184537505
England,Texas,2014,480,0,22285,41000,2013.2560936497755
England,Texas,2015,450,0,21882,41000,2014.3722729075764
England,Texas,2016,379,0,16330,41000,2015.323321956769
England,Texas,2017,451,0,19427,41000,2016.468723037101
England,Texas,2018,199,0,17309,41000,2017.3195592286502
England,Texas,2019,286,0,15921,41000,2018.4898289412852
England,Kentucky,2008,85,0,1030,41000,2007.502769818529
England,Kentucky,2018,95,0,2005,41000,2017.3195592286502
England,Maryland,2009,45,0,6205,41000,2008.3015050579818
England,Maryland,2011,84,0,7682,41000,2010.4864598719842
England,Maryland,2012,57,0,6695,41000,2011.3358974358973
England,Maryland,2014,601,0,5839,41000,2013.2560936497755
England,Maryland,2015,202,0,5787,41000,2014.3722729075764
England,Maryland,2016,476,0,5738,41000,2015.323321956769
England,Maryland,2017,67,0,4039,41000,2016.468723037101
England,Oklahoma,2008,37,0,2568,41000,2007.502769818529
England,Tennessee,2011,47,0,4248,41000,2010.4864598719842
England,West Virginia,2008,203,0,670,41000,2007.502769818529
England,Arizona,2008,244,0,7627,41000,2007.502769818529
England,Arizona,2009,284,0,8930,41000,2008.3015050579818
England,Arizona,2010,43,0,7284,41000,2009.2856158088234
England,Arizona,2011,560,0,9725,41000,2010.4864598719842
England,Arizona,2012,121,0,9885,41000,2011.3358974358973
England,Arizona,2013,124,0,7261,41000,2012.4963184537505
England,Arizona,2014,206,0,8498,41000,2013.2560936497755
England,Arizona,2015,328,0,9219,41000,2014.3722729075764
England,Arizona,2016,420,0,10418,41000,2015.323321956769
England,Arizona,2017,380,0,9224,41000,2016.468723037101
England,Arizona,2018,32,0,7966,41000,2017.3195592286502
England,Arizona,2019,494,0,6551,41000,2018.4898289412852
England,Colorado,2010,109,0,8553,41000,2009.2856158088234
England,Colorado,2011,55,0,6625,41000,2010.4864598719842
England,Colorado,2015,259,188,6371,41000,2014.3722729075764
England,Colorado,2017,40,0,7105,41000,2016.468723037101
England,Colorado,2019,138,0,6656,41000,2018.4898289412852
England,Idaho,2012,50,0,296,41000,2011.3358974358973
England,Montana,2008,240,0,599,41000,2007.502769818529
England,Nevada,2008,176,0,5429,41000,2007.502769818529
England,Nevada,2009,126,0,4168,41000,2008.3015050579818
England,Nevada,2013,42,0,3726,41000,2012.4963184537505
England,Nevada,2015,181,0,4720,41000,2014.3722729075764
England,Nevada,2016,88,0,4093,41000,2015.323321956769
England,Utah,2011,88,0,2940,41000,2010.4864598719842
England,Utah,2014,649,0,3200,41000,2013.2560936497755
England,Utah,2017,137,0,5207,41000,2016.468723037101
England,California,2008,611,0,72007,41000,2007.502769818529
England,California,2009,1003,0,66481,41000,2008.3015050579818
England,California,2010,715,0,65812,41000,2009.2856158088234
England,California,2011,857,0,64400,41000,2010.4864598719842
England,California,2012,604,0,63835,41000,2011.3358974358973
England,California,2013,170,0,66521,41000,2012.4963184537505
England,California,2014,849,0,64611,41000,2013.2560936497755
England,California,2015,1159,0,62850,41000,2014.3722729075764
England,California,2016,801,0,56873,41000,2015.323321956769
England,California,2017,734,0,60193,41000,2016.468723037101
England,California,2018,145,0,56291,41000,2017.3195592286502
England,California,2019,371,0,52902,41000,2018.4898289412852
England,Oregon,2011,72,0,4777,41000,2010.4864598719842
England,Oregon,2014,136,0,6875,41000,2013.2560936497755
England,Oregon,2017,212,0,5920,41000,2016.468723037101
England,Washington,2008,103,0,11262,41000,2007.502769818529
England,Washington,2009,196,0,10276,41000,2008.3015050579818
England,Washington,2010,121,0,11853,41000,2009.2856158088234
England,Washington,2011,41,0,12705,41000,2010.4864598719842
England,Washington,2012,90,0,12563,41000,2011.3358974358973
England,Washington,2013,182,0,10937,41000,2012.4963184537505
England,Washington,2014,131,0,10011,41000,2013.2560936497755
England,Washington,2018,15,0,11088,41000,2017.3195592286502
Scotland,Connecticut,2019,77,0,1025,41100,2018.2641815235008
Scotland,Massachusetts,2008,170,0,2610,41100,2007.123382226057
Scotland,Massachusetts,2014,64,0,1593,41100,2013.23178807947
Scotland,Massachusetts,2016,149,0,1054,41100,2015.3173258003767
Scotland,Massachusetts,2017,81,0,1675,41100,2016.3091436865022
Scotland,Rhode Island,2016,82,0,231,41100,2015.3173258003767
Scotland,New Jersey,2018,347,0,2515,41100,2017.4118046132971
Scotland,New York,2011,65,0,6238,41100,2010.441037735849
Scotland,New York,2013,106,0,4531,41100,2012.2805042773525
Scotland,Pennsylvania,2010,29,0,2586,41100,2009.6303030303031
Scotland,Pennsylvania,2013,621,0,2459,41100,2012.2805042773525
Scotland,Illinois,2012,125,0,1152,41100,2011.271445358402
Scotland,Illinois,2014,116,0,1816,41100,2013.23178807947
Scotland,Illinois,2015,159,0,1232,41100,2014.5301085883514
Scotland,Ohio,2008,88,0,2643,41100,2007.123382226057
Scotland,Ohio,2015,94,0,1109,41100,2014.5301085883514
Scotland,Wisconsin,2017,161,0,483,41100,2016.3091436865022
Scotland,Kansas,2012,37,0,37,41100,2011.271445358402
Scotland,Minnesota,2008,509,0,1080,41100,2007.123382226057
Scotland,Minnesota,2011,73,0,760,41100,2010.441037735849
Scotland,Minnesota,2012,49,0,301,41100,2011.271445358402
Scotland,Missouri,2009,113,0,573,41100,2008.4102127659573
Scotland,Virginia,2009,76,0,3153,41100,2008.4102127659573
Scotland,Virginia,2013,75,0,1661,41100,2012.2805042773525
Scotland,Virginia,2016,187,0,2176,41100,2015.3173258003767
Scotland,Alabama,2017,15,0,90,41100,2016.3091436865022
Scotland,Florida,2008,147,0,6096,41100,2007.123382226057
Scotland,Florida,2009,468,0,6645,41100,2008.4102127659573
Scotland,Florida,2010,386,0,7985,41100,2009.6303030303031
Scotland,Florida,2011,172,0,7844,41100,2010.441037735849
Scotland,Florida,2012,107,0,7622,41100,2011.271445358402
Scotland,Florida,2013,154,0,7471,41100,2012.2805042773525
Scotland,Florida,2014,210,98,6476,41100,2013.23178807947
Scotland,Florida,2015,284,0,5895,41100,2014.5301085883514
Scotland,Florida,2016,69,0,6779,41100,2015.3173258003767
Scotland,Florida,2017,157,0,7258,41100,2016.3091436865022
Scotland,Florida,2018,275,0,6202,41100,2017.4118046132971
Scotland,Florida,2019,242,0,4907,41100,2018.2641815235008
Scotland,Georgia,2008,55,0,1090,41100,2007.123382226057
Scotland,Georgia,2013,120,0,1509,41100,2012.2805042773525
Scotland,Mississippi,2012,90,0,499,41100,2011.271445358402
Scotland,Texas,2009,141,0,5037,41100,2008.4102127659573
Scotland,Texas,2012,71,0,4725,41100,2011.271445358402
Scotland,Texas,2013,683,0,6759,41100,2012.2805042773525
Scotland,Texas,2014,97,0,6146,41100,2013.23178807947
Scotland,Texas,2015,112,0,3152,41100,2014.5301085883514
Scotland,Texas,2016,47,0,3306,41100,2015.3173258003767
Scotland,Texas,2017,93,0,4627,41100,2016.3091436865022
Scotland,Texas,2018,667,0,3672,41100,2017.4118046132971
Scotland,Kentucky,2014,93,0,169,41100,2013.23178807947
Scotland,Maryland,2012,70,0,1456,41100,2011.271445358402
Scotland,Maryland,2018,27,0,608,41100,2017.4118046132971
Scotland,Oklahoma,2016,37,0,203,41100,2015.3173258003767
Scotland,Oklahoma,2019,115,0,640,41100,2018.2641815235008
Scotland,Tennessee,2009,137,0,911,41100,2008.4102127659573
Scotland,Arizona,2008,83,0,1382,41100,2007.123382226057
Scotland,Arizona,2013,240,0,2050,41100,2012.2805042773525
Scotland,Arizona,2014,77,0,1744,41100,2013.23178807947
Scotland,Arizona,2016,491,0,2603,41100,2015.3173258003767
Scotland,Colorado,2009,90,0,1244,41100,2008.4102127659573
Scotland,Colorado,2015,364,0,1520,41100,2014.5301085883514
Scotland,Nevada,2011,24,0,731,41100,2010.441037735849
Scotland,Nevada,2018,144,0,460,41100,2017.4118046132971
Scotland,California,2008,107,0,11819,41100,2007.123382226057
Scotland,California,2009,150,0,8191,41100,2008.4102127659573
Scotland,California,2011,90,0,11076,41100,2010.441037735849
Scotland,California,2012,117,0,10744,41100,2011.271445358402
Scotland,California,2013,222,0,13187,41100,2012.2805042773525
Scotland,California,2017,103,0,10478,41100,2016.3091436865022
Scotland,California,2019,183,0,8129,41100,2018.2641815235008
Scotland,Washington,2012,124,0,1353,41100,2011.271445358402
Scotland,Alaska,2017,79,0,146,41100,2016.3091436865022
Scotland,Hawaii,2018,14,0,25,41100,2017.4118046132971
Scotland,District of Columbia,2010,80,0,151,41100,2009.6303030303031
Scotland,District of Columbia,2012,61,0,229,41100,2011.271445358402
"United Kingdom, ns",Connecticut,2008,450,0,6194,41300,2007.313706031536
"United Kingdom, ns",Connecticut,2009,218,0,6133,41300,2008.3094484032727
"United Kingdom, ns",Connecticut,2010,193,0,5442,41300,2009.3267528931246
"United Kingdom, ns",Connecticut,2012,247,0,5126,41300,2011.1999532546454
"United Kingdom, ns",Connecticut,2013,67,0,6521,41300,2012.3760379596679
"United Kingdom, ns",Connecticut,2014,63,0,5865,41300,2013.3892787206266
"United Kingdom, ns",Connecticut,2016,401,0,7129,41300,2015.5018013381368
"United Kingdom, ns",Connecticut,2017,197,0,7667,41300,2016.3701679821897
"United Kingdom, ns",Connecticut,2019,167,0,7803,41300,2018.4620719086738
"United Kingdom, ns",Maine,2015,113,0,622,41300,2014.486926584163
"United Kingdom, ns",Massachusetts,2008,940,69,9032,41300,2007.313706031536
"United Kingdom, ns",Massachusetts,2009,238,0,10145,41300,2008.3094484032727
"United Kingdom, ns",Massachusetts,2011,359,0,9054,41300,2010.318016590549
"United Kingdom, ns",Massachusetts,2012,113,0,10450,41300,2011.1999532546454
"United Kingdom, ns",Massachusetts,2013,450,0,11837,41300,2012.3760379596679
"United Kingdom, ns",Massachusetts,2014,395,0,13391,41300,2013.3892787206266
"United Kingdom, ns",Massachusetts,2015,399,0,12214,41300,2014.486926584163
"United Kingdom, ns",Massachusetts,2016,458,0,14262,41300,2015.5018013381368
"United Kingdom, ns",Massachusetts,2017,449,0,12799,41300,2016.3701679821897
"United Kingdom, ns",Massachusetts,2018,327,0,13187,41300,2017.37453267534
"United Kingdom, ns",Massachusetts,2019,121,0,12746,41300,2018.4620719086738
"United Kingdom, ns",New Hampshire,2009,65,0,1524,41300,2008.3094484032727
"United Kingdom, ns",New Hampshire,2010,372,0,1692,41300,2009.3267528931246
"United Kingdom, ns",New Hampshire,2011,430,0,1702,41300,2010.318016590549
"United Kingdom, ns",New Hampshire,2012,41,0,1047,41300,2011.1999532546454
"United Kingdom, ns",New Hampshire,2018,379,0,1907,41300,2017.37453267534
"United Kingdom, ns",Rhode Island,2010,169,0,756,41300,2009.3267528931246
"United Kingdom, ns",Rhode Island,2013,81,0,1065,41300,2012.3760379596679
"United Kingdom, ns",Rhode Island,2014,140,0,1081,41300,2013.3892787206266
"United Kingdom, ns",Rhode Island,2019,112,0,1078,41300,2018.4620719086738
"United Kingdom, ns",Vermont,2010,74,0,611,41300,2009.3267528931246
"United Kingdom, ns",Vermont,2018,140,0,478,41300,2017.37453267534
"United Kingdom, ns",New Jersey,2008,334,0,9086,41300,2007.313706031536
"United Kingdom, ns",New Jersey,2009,120,0,9700,41300,2008.3094484032727
"United Kingdom, ns",New Jersey,2010,831,0,10834,41300,2009.3267528931246
"United Kingdom, ns",New Jersey,2011,58,0,10953,41300,2010.318016590549
"United Kingdom, ns",New Jersey,2012,196,0,9939,41300,2011.1999532546454
"United Kingdom, ns",New Jersey,2013,181,0,13747,41300,2012.3760379596679
"United Kingdom, ns",New Jersey,2014,31,0,9179,41300,2013.3892787206266
"United Kingdom, ns",New Jersey,2015,247,0,9659,41300,2014.486926584163
"United Kingdom, ns",New Jersey,2016,434,0,15352,41300,2015.5018013381368
"United Kingdom, ns",New Jersey,2017,208,0,12921,41300,2016.3701679821897
"United Kingdom, ns",New Jersey,2018,692,0,12621,41300,2017.37453267534
"United Kingdom, ns",New Jersey,2019,449,0,11054,41300,2018.4620719086738
"United Kingdom, ns",New York,2008,1552,0,25238,41300,2007.313706031536
"United Kingdom, ns",New York,2009,821,0,24478,41300,2008.3094484032727
"United Kingdom, ns",New York,2010,795,0,22866,41300,2009.3267528931246
"United Kingdom, ns",New York,2011,1489,0,25986,41300,2010.318016590549
"United Kingdom, ns",New York,2012,1579,0,26076,41300,2011.1999532546454
"United Kingdom, ns",New York,2013,968,0,29728,41300,2012.3760379596679
"United Kingdom, ns",New York,2014,1139,777,29190,41300,2013.3892787206266
"United Kingdom, ns",New York,2015,1018,73,30850,41300,2014.486926584163
"United Kingdom, ns",New York,2016,1575,0,29727,41300,2015.5018013381368
"United Kingdom, ns",New York,2017,1393,0,33425,41300,2016.3701679821897
"United Kingdom, ns",New York,2018,907,564,35921,41300,2017.37453267534
"United Kingdom, ns",New York,2019,1403,0,33698,41300,2018.4620719086738
"United Kingdom, ns",Pennsylvania,2008,85,0,7839,41300,2007.313706031536
"United Kingdom, ns",Pennsylvania,2011,349,0,9560,41300,2010.318016590549
"United Kingdom, ns",Pennsylvania,2012,193,0,7989,41300,2011.1999532546454
"United Kingdom, ns",Pennsylvania,2013,211,0,9037,41300,2012.3760379596679
"United Kingdom, ns",Pennsylvania,2014,15,0,10061,41300,2013.3892787206266
"United Kingdom, ns",Pennsylvania,2015,135,0,11863,41300,2014.486926584163
"United Kingdom, ns",Pennsylvania,2016,382,0,8457,41300,2015.5018013381368
"United Kingdom, ns",Pennsylvania,2017,311,0,10870,41300,2016.3701679821897
"United Kingdom, ns",Pennsylvania,2019,122,0,9067,41300,2018.4620719086738
"United Kingdom, ns",Illinois,2008,470,0,6535,41300,2007.313706031536
"United Kingdom, ns",Illinois,2009,172,0,8713,41300,2008.3094484032727
"United Kingdom, ns",Illinois,2011,145,0,5569,41300,2010.318016590549
"United Kingdom, ns",Illinois,2012,120,0,8438,41300,2011.1999532546454
"United Kingdom, ns",Illinois,2013,327,0,10574,41300,2012.3760379596679
"United Kingdom, ns",Illinois,2014,268,0,7996,41300,2013.3892787206266
"United Kingdom, ns",Illinois,2015,489,0,8004,41300,2014.486926584163
"United Kingdom, ns",Illinois,2016,297,0,9041,41300,2015.5018013381368
"United Kingdom, ns",Illinois,2017,345,0,7730,41300,2016.3701679821897
"United Kingdom, ns",Illinois,2018,137,0,11757,41300,2017.37453267534
"United Kingdom, ns",Illinois,2019,344,0,7932,41300,2018.4620719086738
"United Kingdom, ns",Indiana,2013,176,0,2276,41300,2012.3760379596679
"United Kingdom, ns",Indiana,2016,55,0,1919,41300,2015.5018013381368
"United Kingdom, ns",Indiana,2017,463,0,2157,41300,2016.3701679821897
"United Kingdom, ns",Indiana,2018,121,0,1673,41300,2017.37453267534
"United Kingdom, ns",Michigan,2010,191,0,4134,41300,2009.3267528931246
"United Kingdom, ns",Michigan,2011,195,0,7335,41300,2010.318016590549
"United Kingdom, ns",Michigan,2012,621,0,7863,41300,2011.1999532546454
"United Kingdom, ns",Michigan,2013,154,0,5901,41300,2012.3760379596679
"United Kingdom, ns",Michigan,2016,813,0,6486,41300,2015.5018013381368
"United Kingdom, ns",Michigan,2017,267,0,5462,41300,2016.3701679821897
"United Kingdom, ns",Ohio,2008,257,0,6267,41300,2007.313706031536
"United Kingdom, ns",Ohio,2009,27,0,4571,41300,2008.3094484032727
"United Kingdom, ns",Ohio,2011,77,0,3791,41300,2010.318016590549
"United Kingdom, ns",Ohio,2014,272,0,5308,41300,2013.3892787206266
"United Kingdom, ns",Ohio,2015,246,0,6304,41300,2014.486926584163
"United Kingdom, ns",Ohio,2016,314,0,5126,41300,2015.5018013381368
"United Kingdom, ns",Ohio,2017,174,0,5356,41300,2016.3701679821897
"United Kingdom, ns",Ohio,2018,685,0,4529,41300,2017.37453267534
"United Kingdom, ns",Wisconsin,2012,111,0,1695,41300,2011.1999532546454
"United Kingdom, ns",Wisconsin,2013,87,0,1705,41300,2012.3760379596679
"United Kingdom, ns",Wisconsin,2016,104,0,1421,41300,2015.5018013381368
"United Kingdom, ns",Wisconsin,2017,185,0,1345,41300,2016.3701679821897
"United Kingdom, ns",Wisconsin,2018,982,0,4293,41300,2017.37453267534
"United Kingdom, ns",Iowa,2011,243,0,406,41300,2010.318016590549
"United Kingdom, ns",Iowa,2012,214,0,2146,41300,2011.1999532546454
"United Kingdom, ns",Iowa,2014,122,0,441,41300,2013.3892787206266
"United Kingdom, ns",Iowa,2016,42,0,590,41300,2015.5018013381368
"United Kingdom, ns",Kansas,2009,15,0,1684,41300,2008.3094484032727
"United Kingdom, ns",Kansas,2011,187,0,1822,41300,2010.318016590549
"United Kingdom, ns",Kansas,2014,135,0,1183,41300,2013.3892787206266
"United Kingdom, ns",Kansas,2016,113,0,1400,41300,2015.5018013381368
"United Kingdom, ns",Kansas,2017,211,0,1758,41300,2016.3701679821897
"United Kingdom, ns",Minnesota,2010,251,0,1456,41300,2009.3267528931246
"United Kingdom, ns",Minnesota,2011,213,0,2322,41300,2010.318016590549
"United Kingdom, ns",Minnesota,2014,137,0,788,41300,2013.3892787206266
"United Kingdom, ns",Missouri,2011,496,0,2557,41300,2010.318016590549
"United Kingdom, ns",Missouri,2013,66,0,1531,41300,2012.3760379596679
"United Kingdom, ns",Missouri,2014,0,150,2509,41300,2013.3892787206266
"United Kingdom, ns",Missouri,2015,546,0,2827,41300,2014.486926584163
"United Kingdom, ns",Missouri,2016,120,0,2350,41300,2015.5018013381368
"United Kingdom, ns",Virginia,2008,439,0,8370,41300,2007.313706031536
"United Kingdom, ns",Virginia,2009,450,0,7786,41300,2008.3094484032727
"United Kingdom, ns",Virginia,2010,198,0,8361,41300,2009.3267528931246
"United Kingdom, ns",Virginia,2011,796,0,9368,41300,2010.318016590549
"United Kingdom, ns",Virginia,2012,719,0,9063,41300,2011.1999532546454
"United Kingdom, ns",Virginia,2013,191,0,9116,41300,2012.3760379596679
"United Kingdom, ns",Virginia,2014,449,0,11417,41300,2013.3892787206266
"United Kingdom, ns",Virginia,2015,506,0,10978,41300,2014.486926584163
"United Kingdom, ns",Virginia,2017,66,0,9547,41300,2016.3701679821897
"United Kingdom, ns",Virginia,2018,50,0,9549,41300,2017.37453267534
"United Kingdom, ns",Virginia,2019,422,0,9506,41300,2018.4620719086738
"United Kingdom, ns",Alabama,2011,212,0,2246,41300,2010.318016590549
"United Kingdom, ns",Alabama,2017,255,0,1615,41300,2016.3701679821897
"United Kingdom, ns",Alabama,2019,225,0,2338,41300,2018.4620719086738
"United Kingdom, ns",Arkansas,2012,58,0,1031,41300,2011.1999532546454
"United Kingdom, ns",Arkansas,2017,48,0,1215,41300,2016.3701679821897
"United Kingdom, ns",Florida,2008,497,568,26351,41300,2007.313706031536
"United Kingdom, ns",Florida,2009,1189,0,28752,41300,2008.3094484032727
"United Kingdom, ns",Florida,2010,726,0,28265,41300,2009.3267528931246
"United Kingdom, ns",Florida,2011,1095,0,27147,41300,2010.318016590549
"United Kingdom, ns",Florida,2012,1001,0,31050,41300,2011.1999532546454
"United Kingdom, ns",Florida,2013,1135,0,31361,41300,2012.3760379596679
"United Kingdom, ns",Florida,2014,1268,152,29086,41300,2013.3892787206266
"United Kingdom, ns",Florida,2015,1592,0,34524,41300,2014.486926584163
"United Kingdom, ns",Florida,2016,1753,0,33779,41300,2015.5018013381368
"United Kingdom, ns",Florida,2017,1805,0,35791,41300,2016.3701679821897
"United Kingdom, ns",Florida,2018,1794,0,38962,41300,2017.37453267534
"United Kingdom, ns",Florida,2019,1634,24,36458,41300,2018.4620719086738
"United Kingdom, ns",Georgia,2008,105,0,4859,41300,2007.313706031536
"United Kingdom, ns",Georgia,2009,173,0,6800,41300,2008.3094484032727
"United Kingdom, ns",Georgia,2010,64,0,6288,41300,2009.3267528931246
"United Kingdom, ns",Georgia,2011,517,208,11218,41300,2010.318016590549
"United Kingdom, ns",Georgia,2012,404,0,7174,41300,2011.1999532546454
"United Kingdom, ns",Georgia,2013,142,0,9204,41300,2012.3760379596679
"United Kingdom, ns",Georgia,2015,108,0,7954,41300,2014.486926584163
"United Kingdom, ns",Georgia,2016,398,0,7720,41300,2015.5018013381368
"United Kingdom, ns",Georgia,2017,197,0,10332,41300,2016.3701679821897
"United Kingdom, ns",Georgia,2018,268,0,8206,41300,2017.37453267534
"United Kingdom, ns",Georgia,2019,306,0,9668,41300,2018.4620719086738
"United Kingdom, ns",Louisiana,2009,17,0,1248,41300,2008.3094484032727
"United Kingdom, ns",Louisiana,2012,62,0,1394,41300,2011.1999532546454
"United Kingdom, ns",Louisiana,2017,85,0,1058,41300,2016.3701679821897
"United Kingdom, ns",Mississippi,2018,348,0,1428,41300,2017.37453267534
"United Kingdom, ns",North Carolina,2008,158,0,6353,41300,2007.313706031536
"United Kingdom, ns",North Carolina,2009,360,0,6761,41300,2008.3094484032727
"United Kingdom, ns",North Carolina,2010,111,0,7480,41300,2009.3267528931246
"United Kingdom, ns",North Carolina,2011,79,0,5841,41300,2010.318016590549
"United Kingdom, ns",North Carolina,2012,153,0,7869,41300,2011.1999532546454
"United Kingdom, ns",North Carolina,2013,791,0,9994,41300,2012.3760379596679
"United Kingdom, ns",North Carolina,2014,224,0,6008,41300,2013.3892787206266
"United Kingdom, ns",North Carolina,2015,110,0,8288,41300,2014.486926584163
"United Kingdom, ns",North Carolina,2016,231,0,11239,41300,2015.5018013381368
"United Kingdom, ns",North Carolina,2017,46,0,8337,41300,2016.3701679821897
"United Kingdom, ns",North Carolina,2018,289,0,8368,41300,2017.37453267534
"United Kingdom, ns",North Carolina,2019,374,0,8958,41300,2018.4620719086738
"United Kingdom, ns",South Carolina,2009,190,0,2741,41300,2008.3094484032727
"United Kingdom, ns",South Carolina,2010,91,0,2270,41300,2009.3267528931246
"United Kingdom, ns",South Carolina,2011,90,0,3875,41300,2010.318016590549
"United Kingdom, ns",South Carolina,2015,28,0,2758,41300,2014.486926584163
"United Kingdom, ns",South Carolina,2016,320,0,5544,41300,2015.5018013381368
"United Kingdom, ns",South Carolina,2018,268,0,4474,41300,2017.37453267534
"United Kingdom, ns",South Carolina,2019,119,0,3509,41300,2018.4620719086738
"United Kingdom, ns",Texas,2008,1370,0,16377,41300,2007.313706031536
"United Kingdom, ns",Texas,2009,1135,0,18120,41300,2008.3094484032727
"United Kingdom, ns",Texas,2010,901,0,17318,41300,2009.3267528931246
"United Kingdom, ns",Texas,2011,716,0,17523,41300,2010.318016590549
"United Kingdom, ns",Texas,2012,864,0,19072,41300,2011.1999532546454
"United Kingdom, ns",Texas,2013,2520,0,22329,41300,2012.3760379596679
"United Kingdom, ns",Texas,2014,2596,0,23086,41300,2013.3892787206266
"United Kingdom, ns",Texas,2015,768,0,21369,41300,2014.486926584163
"United Kingdom, ns",Texas,2016,338,0,23984,41300,2015.5018013381368
"United Kingdom, ns",Texas,2017,1095,0,21780,41300,2016.3701679821897
"United Kingdom, ns",Texas,2018,893,0,27814,41300,2017.37453267534
"United Kingdom, ns",Texas,2019,486,22,22651,41300,2018.4620719086738
"United Kingdom, ns",Kentucky,2008,71,0,1047,41300,2007.313706031536
"United Kingdom, ns",Kentucky,2010,87,0,1613,41300,2009.3267528931246
"United Kingdom, ns",Kentucky,2013,73,0,1668,41300,2012.3760379596679
"United Kingdom, ns",Kentucky,2014,17,0,1508,41300,2013.3892787206266
"United Kingdom, ns",Kentucky,2017,77,0,1476,41300,2016.3701679821897
"United Kingdom, ns",Kentucky,2018,25,0,797,41300,2017.37453267534
